"","Date","UX8..index"
"83",2006-06-28,"16.65"
"84",2006-06-29,"15.98"
"85",2006-06-30,"15.88"
"86",2006-07-03,"15.87"
"87",2006-07-05,"16.01"
"88",2006-07-06,"16.11"
"89",2006-07-07,"16.2"
"90",2006-07-10,"16.26"
"91",2006-07-11,"16.16"
"92",2006-07-12,"16.36"
"93",2006-07-13,"16.8"
"94",2006-07-14,"17.12"
"95",2006-07-17,"17.17"
"96",2006-07-18,"16.8"
"97",2006-09-20,"16.53"
"98",2006-09-21,"16.61"
"99",2006-09-22,"16.71"
"100",2006-09-25,"16.6"
"101",2006-09-26,"16.56"
"102",2006-09-27,"16.64"
"103",2006-09-28,"16.68"
"104",2006-09-29,"16.81"
"105",2006-10-02,"16.85"
"106",2006-10-03,"16.8"
"107",2006-10-04,"16.9"
"108",2006-10-05,"16.94"
"109",2006-10-06,"16.84"
"110",2006-10-09,"16.73"
"111",2006-10-10,"16.3"
"112",2006-10-11,"16.35"
"113",2006-10-12,"16.22"
"114",2006-10-13,"16.18"
"115",2006-10-16,"16.07"
"116",2006-10-17,"16.15"
"117",2006-12-20,"15.69"
"118",2006-12-21,"15.74"
"119",2006-12-22,"15.83"
"120",2006-12-26,"15.8"
"121",2006-12-27,"15.8"
"122",2006-12-28,"15.91"
"123",2006-12-29,"15.92"
"124",2007-01-03,"15.92"
"125",2007-01-04,"15.9"
"126",2007-01-05,"15.94"
"127",2007-01-08,"15.88"
"128",2007-01-09,"15.89"
"129",2007-01-10,"15.78"
"130",2007-01-11,"15.63"
"131",2007-01-12,"15.39"
"132",2007-01-16,"15.39"
"133",2007-03-21,"14.55"
"134",2007-03-22,"14.57"
"135",2007-03-23,"14.52"
"136",2007-03-26,"14.54"
"137",2007-03-27,"14.59"
"138",2007-03-28,"14.55"
"139",2007-03-29,"14.4"
"140",2007-03-30,"14.38"
"141",2007-04-02,"14.42"
"142",2007-04-03,"14.32"
"143",2007-04-04,"14.62"
"144",2007-04-05,"14.65"
"145",2007-04-09,"14.57"
"146",2007-04-10,"14.59"
"147",2007-04-11,"14.77"
"148",2007-04-12,"14.68"
"149",2007-04-13,"14.65"
"150",2007-04-16,"14.55"
"151",2007-04-17,"14.49"
"152",2007-06-20,"15.67"
"153",2007-06-21,"15.8"
"154",2007-06-22,"16.02"
"155",2007-06-25,"16.14"
"156",2007-06-26,"16.48"
"157",2007-06-27,"16.01"
"158",2007-06-28,"16.01"
"159",2007-06-29,"16.31"
"160",2007-07-02,"16.23"
"161",2007-07-03,"16.2"
"162",2007-07-05,"16.29"
"163",2007-07-06,"16.2"
"164",2007-07-09,"16.38"
"165",2007-07-10,"16.73"
"166",2007-07-11,"16.83"
"167",2007-07-12,"16.79"
"168",2007-07-13,"17.03"
"169",2007-07-16,"17.2"
"170",2007-07-17,"17.4"
"171",2007-09-19,"20.21"
"172",2007-09-20,"20.24"
"173",2007-09-21,"19.61"
"174",2007-09-24,"19.56"
"175",2007-09-25,"19.53"
"176",2007-09-26,"19.33"
"177",2007-09-27,"19.17"
"178",2007-09-28,"19.46"
"179",2007-10-01,"19.44"
"180",2007-10-02,"19.54"
"181",2007-10-03,"19.9"
"182",2007-10-04,"19.86"
"183",2007-10-05,"19.38"
"184",2007-10-08,"19.55"
"185",2007-10-09,"19.19"
"186",2007-10-10,"19.45"
"187",2007-10-11,"19.83"
"188",2007-10-12,"19.84"
"189",2007-10-15,"20.55"
"190",2007-10-16,"21.09"
"191",2007-10-17,"21.28"
"192",2007-10-18,"21.16"
"193",2007-10-19,"21.82"
"194",2007-10-22,"21.73"
"195",2007-10-23,"21.41"
"196",2007-10-24,"21.61"
"197",2007-10-25,"21.64"
"198",2007-10-26,"21.33"
"199",2007-10-29,"21.27"
"200",2007-10-30,"21.75"
"201",2007-10-31,"21.03"
"202",2007-11-01,"21.94"
"203",2007-11-02,"23.11"
"204",2007-11-05,"23.64"
"205",2007-11-06,"23.23"
"206",2007-11-07,"24.73"
"207",2007-11-08,"24.19"
"208",2007-11-09,"24.46"
"209",2007-11-12,"24.51"
"210",2007-11-13,"23.93"
"211",2007-11-14,"23.95"
"212",2007-11-15,"24.3"
"213",2007-11-16,"24.73"
"214",2007-11-19,"25.27"
"215",2007-11-20,"25.47"
"216",2007-12-19,"23.89"
"217",2007-12-20,"23.69"
"218",2007-12-21,"23.14"
"219",2007-12-24,"23.02"
"220",2007-12-26,"23.11"
"221",2007-12-27,"23.33"
"222",2007-12-28,"23.4"
"223",2007-12-31,"23.77"
"224",2008-01-02,"23.91"
"225",2008-01-03,"23.77"
"226",2008-01-04,"24.42"
"227",2008-01-07,"24.03"
"228",2008-01-08,"24.88"
"229",2008-01-09,"24.4"
"230",2008-01-10,"24.05"
"231",2008-01-11,"25.01"
"232",2008-01-14,"24.52"
"233",2008-01-15,"24.61"
"234",2008-03-19,"25.46"
"235",2008-03-20,"25.27"
"236",2008-03-24,"25.15"
"237",2008-03-25,"24.91"
"238",2008-03-26,"25.24"
"239",2008-03-27,"25.16"
"240",2008-03-28,"25.43"
"241",2008-03-31,"25.32"
"242",2008-04-01,"24.32"
"243",2008-04-02,"23.86"
"244",2008-04-03,"24.2"
"245",2008-04-04,"24.38"
"246",2008-04-07,"23.89"
"247",2008-04-08,"24.1"
"248",2008-04-09,"24.38"
"249",2008-04-10,"24.1"
"250",2008-04-11,"24.73"
"251",2008-04-14,"24.57"
"252",2008-04-15,"24.27"
"253",2008-04-16,"23.2"
"254",2008-04-17,"23.39"
"255",2008-04-18,"23"
"256",2008-04-21,"22.94"
"257",2008-04-22,"23.1"
"258",2008-04-23,"23.38"
"259",2008-04-24,"23.15"
"260",2008-04-25,"22.4"
"261",2008-04-28,"22.21"
"262",2008-04-29,"22.53"
"263",2008-04-30,"22.4"
"264",2008-05-01,"21.63"
"265",2008-05-02,"21.3"
"266",2008-05-05,"21.46"
"267",2008-05-06,"21.44"
"268",2008-05-07,"21.89"
"269",2008-05-08,"21.88"
"270",2008-05-09,"22.27"
"271",2008-05-12,"21.7"
"272",2008-05-13,"21.91"
"273",2008-05-14,"21.74"
"274",2008-05-15,"21.36"
"275",2008-05-16,"21.81"
"276",2008-05-19,"21.94"
"277",2008-05-20,"22.46"
"278",2008-05-21,"23.64"
"279",2008-05-22,"23.19"
"280",2008-05-23,"23.49"
"281",2008-05-27,"23.45"
"282",2008-05-28,"23.44"
"283",2008-05-29,"22.96"
"284",2008-05-30,"23.07"
"285",2008-06-02,"23.4"
"286",2008-06-03,"24.02"
"287",2008-06-04,"24.05"
"288",2008-06-05,"23.4"
"289",2008-06-06,"24.46"
"290",2008-06-09,"24.45"
"291",2008-06-10,"24.46"
"292",2008-06-11,"24.44"
"293",2008-06-12,"24.48"
"294",2008-06-13,"23.92"
"295",2008-06-16,"23.56"
"296",2008-06-17,"23.53"
"297",2008-06-18,"23.75"
"298",2008-06-19,"23.58"
"299",2008-06-20,"23.87"
"300",2008-06-23,"23.53"
"301",2008-06-24,"23.5"
"302",2008-06-25,"23.02"
"303",2008-06-26,"24.26"
"304",2008-06-27,"24.11"
"305",2008-06-30,"23.85"
"306",2008-07-01,"23.64"
"307",2008-07-02,"24.2"
"308",2008-07-03,"24.1"
"309",2008-07-07,"24.15"
"310",2008-07-08,"23.19"
"311",2008-07-09,"24.15"
"312",2008-07-10,"24.25"
"313",2008-07-11,"24.55"
"314",2008-07-14,"24.62"
"315",2008-07-15,"24.26"
"316",2008-07-16,"23.01"
"317",2008-07-17,"22.87"
"318",2008-07-18,"23.03"
"319",2008-07-21,"22.76"
"320",2008-07-22,"22.4"
"321",2008-07-23,"22.39"
"322",2008-07-24,"23.28"
"323",2008-07-25,"23.06"
"324",2008-07-28,"23.51"
"325",2008-07-29,"22.98"
"326",2008-07-30,"22.59"
"327",2008-07-31,"22.75"
"328",2008-08-01,"22.89"
"329",2008-08-04,"22.97"
"330",2008-08-05,"22.35"
"331",2008-08-06,"22.28"
"332",2008-08-07,"22.32"
"333",2008-08-08,"22.18"
"334",2008-08-11,"22.38"
"335",2008-08-12,"22.62"
"336",2008-08-13,"22.9"
"337",2008-08-14,"22.65"
"338",2008-08-15,"22.65"
"339",2008-08-18,"22.88"
"340",2008-08-19,"23.31"
"341",2008-08-20,"23.21"
"342",2008-08-21,"23.18"
"343",2008-08-22,"23.13"
"344",2008-08-25,"23.44"
"345",2008-08-26,"23.37"
"346",2008-08-27,"23.17"
"347",2008-08-28,"23.1"
"348",2008-08-29,"23.39"
"349",2008-09-02,"23.43"
"350",2008-09-03,"23.35"
"351",2008-09-04,"24.3"
"352",2008-09-05,"24.15"
"353",2008-09-08,"23.56"
"354",2008-09-09,"24.42"
"355",2008-09-10,"24.2"
"356",2008-09-11,"24.36"
"357",2008-09-12,"24.34"
"358",2008-09-15,"24.46"
"359",2008-09-16,"24.57"
"360",2008-09-17,"25.1"
"361",2008-09-18,"23.86"
"362",2008-09-19,"23.57"
"363",2008-09-22,"24.65"
"364",2008-09-23,"25.48"
"365",2008-09-24,"25.44"
"366",2008-09-25,"24.98"
"367",2008-09-26,"25.1"
"368",2008-09-29,"26.55"
"369",2008-09-30,"25.75"
"370",2008-10-01,"26.05"
"371",2008-10-02,"27.06"
"372",2008-10-03,"27.39"
"373",2008-10-06,"27.48"
"374",2008-10-07,"27.42"
"375",2008-10-08,"27.6"
"376",2008-10-09,"28.98"
"377",2008-10-10,"28.58"
"378",2008-10-13,"26.98"
"379",2008-10-14,"27.43"
"380",2008-10-15,"28.16"
"381",2008-10-16,"29.26"
"382",2008-10-17,"30.68"
"383",2008-10-20,"29.4"
"384",2008-10-21,"30.37"
"385",2008-10-22,"32.17"
"386",2008-10-23,"32.08"
"387",2008-10-24,"36.25"
"388",2008-10-27,"36.45"
"389",2008-10-28,"34.3"
"390",2008-10-29,"34.29"
"391",2008-10-30,"34.46"
"392",2008-10-31,"35.2"
"393",2008-11-03,"35.09"
"394",2008-11-04,"33.76"
"395",2008-11-05,"35.44"
"396",2008-11-06,"38.28"
"397",2008-11-07,"37.13"
"398",2008-11-10,"37.03"
"399",2008-11-11,"37.53"
"400",2008-11-12,"37.61"
"401",2008-11-13,"37.59"
"402",2008-11-14,"38.82"
"403",2008-11-17,"40.02"
"404",2008-11-18,"39.68"
"405",2008-11-19,"41.15"
"406",2008-11-20,"41.95"
"407",2008-11-21,"42.34"
"408",2008-11-24,"40.64"
"409",2008-11-25,"39.52"
"410",2008-11-26,"39.42"
"411",2008-11-28,"39.6"
"412",2008-12-01,"42.83"
"413",2008-12-02,"42.18"
"414",2008-12-03,"41.49"
"415",2008-12-04,"42.61"
"416",2008-12-05,"42.92"
"417",2008-12-08,"43.74"
"418",2008-12-09,"44.43"
"419",2008-12-10,"44.45"
"420",2008-12-11,"43.88"
"421",2008-12-12,"43.77"
"422",2008-12-15,"43.7"
"423",2008-12-16,"41.91"
"424",2008-12-17,"40.18"
"425",2008-12-18,"40.43"
"426",2008-12-19,"39.14"
"427",2008-12-22,"39.66"
"428",2008-12-23,"39.75"
"429",2008-12-24,"39.12"
"430",2008-12-26,"39.71"
"431",2008-12-29,"39.5"
"432",2008-12-30,"38.45"
"433",2008-12-31,"38.47"
"434",2009-01-02,"36.5"
"435",2009-01-05,"36.02"
"436",2009-01-06,"35.53"
"437",2009-01-07,"36.37"
"438",2009-01-08,"36.49"
"439",2009-01-09,"36.17"
"440",2009-01-12,"37.61"
"441",2009-01-13,"37.79"
"442",2009-01-14,"38.6"
"443",2009-01-15,"38.68"
"444",2009-01-16,"38.99"
"445",2009-01-20,"41.36"
"446",2009-01-21,"39.47"
"447",2009-01-22,"39.2"
"448",2009-01-23,"38.28"
"449",2009-01-26,"37.64"
"450",2009-01-27,"37.08"
"451",2009-01-28,"36.52"
"452",2009-01-29,"35.71"
"453",2009-01-30,"36.92"
"454",2009-02-02,"37.4"
"455",2009-02-03,"37.05"
"456",2009-02-04,"36.75"
"457",2009-02-05,"37"
"458",2009-02-06,"36.25"
"459",2009-02-09,"36.55"
"460",2009-02-10,"37.05"
"461",2009-02-11,"36.8"
"462",2009-02-12,"36.95"
"463",2009-02-13,"36.45"
"464",2009-02-17,"37.35"
"465",2009-02-18,"36.75"
"466",2009-02-19,"36.75"
"467",2009-02-20,"37.35"
"468",2009-02-23,"37.8"
"469",2009-02-24,"37.1"
"470",2009-02-25,"37.55"
"471",2009-02-26,"38.2"
"472",2009-02-27,"38.25"
"473",2009-03-02,"38.95"
"474",2009-03-03,"38.6"
"475",2009-03-04,"37.2"
"476",2009-03-05,"37.8"
"477",2009-03-06,"37.95"
"478",2009-03-09,"37.8"
"479",2009-03-10,"36.05"
"480",2009-03-11,"35.55"
"481",2009-03-12,"35.25"
"482",2009-03-13,"35.65"
"483",2009-03-16,"35.75"
"484",2009-03-17,"35.35"
"485",2009-03-18,"34.9"
"486",2009-03-19,"36.1"
"487",2009-03-20,"37.1"
"488",2009-03-23,"36.25"
"489",2009-03-24,"36.35"
"490",2009-03-25,"36.35"
"491",2009-03-26,"36.25"
"492",2009-03-27,"36.65"
"493",2009-03-30,"38.15"
"494",2009-03-31,"37.9"
"495",2009-04-01,"37.25"
"496",2009-04-02,"37.35"
"497",2009-04-03,"37.4"
"498",2009-04-06,"37.8"
"499",2009-04-07,"38.1"
"500",2009-04-08,"38"
"501",2009-04-09,"37.35"
"502",2009-04-13,"37.35"
"503",2009-04-14,"37.6"
"504",2009-09-14,"28.75"
"505",2009-09-15,"28.35"
"506",2009-09-21,"28.7"
"507",2009-09-22,"28.5"
"508",2009-09-23,"28.6"
"509",2009-09-24,"28.65"
"510",2009-09-25,"29.4"
"511",2009-09-28,"28.7"
"512",2009-09-29,"28.45"
"513",2009-09-30,"28.95"
"514",2009-10-01,"29.6"
"515",2009-10-02,"29.2"
"516",2009-10-05,"28.8"
"517",2009-10-06,"28.4"
"518",2009-10-07,"28.55"
"519",2009-10-08,"28.4"
"520",2009-10-09,"28.1"
"521",2009-10-12,"27.65"
"522",2009-10-13,"27.8"
"523",2009-10-14,"27.55"
"524",2009-10-15,"27.2"
"525",2009-10-16,"27.35"
"526",2009-10-19,"27.25"
"527",2009-10-20,"27.25"
"528",2009-10-22,"27"
"529",2009-10-23,"27.05"
"530",2009-10-26,"27.3"
"531",2009-10-27,"27.3"
"532",2009-10-28,"27.8"
"533",2009-10-29,"27.1"
"534",2009-10-30,"28.2"
"535",2009-11-02,"28"
"536",2009-11-03,"28.15"
"537",2009-11-04,"27.95"
"538",2009-11-05,"27.55"
"539",2009-11-06,"27.4"
"540",2009-11-09,"26.95"
"541",2009-11-10,"27.05"
"542",2009-11-11,"27.4"
"543",2009-11-12,"27.9"
"544",2009-11-13,"27.8"
"545",2009-11-16,"27.65"
"546",2009-11-17,"27.7"
"547",2009-11-23,"27.85"
"548",2009-11-24,"27.75"
"549",2009-11-25,"27.55"
"550",2009-11-27,"28.2"
"551",2009-11-30,"28.2"
"552",2009-12-01,"27.75"
"553",2009-12-02,"27.8"
"554",2009-12-03,"28.1"
"555",2009-12-04,"28.15"
"556",2009-12-07,"28.05"
"557",2009-12-08,"28.5"
"558",2009-12-09,"28.5"
"559",2009-12-10,"28.45"
"560",2009-12-11,"28.4"
"561",2009-12-14,"28.3"
"562",2009-12-15,"28.1"
"563",2009-12-21,"27.15"
"564",2009-12-22,"26.7"
"565",2009-12-23,"26.5"
"566",2009-12-24,"26"
"567",2009-12-28,"25.75"
"568",2009-12-29,"25.75"
"569",2009-12-30,"25.9"
"570",2009-12-31,"26.35"
"571",2010-01-04,"25.95"
"572",2010-01-05,"25.7"
"573",2010-01-06,"25.3"
"574",2010-01-07,"25.1"
"575",2010-01-08,"24.9"
"576",2010-01-11,"24.65"
"577",2010-01-12,"24.75"
"578",2010-01-13,"24.55"
"579",2010-01-14,"24.25"
"580",2010-01-15,"24.45"
"581",2010-01-19,"24.1"
"582",2010-01-25,"25.15"
"583",2010-01-26,"25.3"
"584",2010-01-27,"25.2"
"585",2010-01-28,"25.2"
"586",2010-01-29,"25.4"
"587",2010-02-01,"25.15"
"588",2010-02-02,"25.05"
"589",2010-02-03,"25.1"
"590",2010-02-04,"25.95"
"591",2010-02-05,"26.1"
"592",2010-02-08,"26.35"
"593",2010-02-09,"26.15"
"594",2010-02-10,"26.2"
"595",2010-02-11,"26.05"
"596",2010-02-12,"26.1"
"597",2010-02-16,"25.5"
"598",2010-02-22,"23.95"
"599",2010-02-23,"24.55"
"600",2010-02-24,"24.45"
"601",2010-02-25,"24.45"
"602",2010-02-26,"24.35"
"603",2010-03-01,"24.2"
"604",2010-03-02,"24.15"
"605",2010-03-03,"24"
"606",2010-03-04,"24.05"
"607",2010-03-05,"23.7"
"608",2010-03-08,"23.6"
"609",2010-03-09,"23.6"
"610",2010-03-10,"23.75"
"611",2010-03-11,"24"
"612",2010-03-12,"23.85"
"613",2010-03-15,"24"
"614",2010-03-16,"23.85"
"615",2010-03-22,"23.85"
"616",2010-03-23,"23.65"
"617",2010-03-24,"23.85"
"618",2010-03-25,"23.8"
"619",2010-03-26,"23.9"
"620",2010-03-29,"23.75"
"621",2010-03-30,"23.75"
"622",2010-03-31,"23.8"
"623",2010-04-01,"23.85"
"624",2010-04-05,"23.5"
"625",2010-04-06,"23.35"
"626",2010-04-07,"23.55"
"627",2010-04-08,"23.55"
"628",2010-04-09,"23.55"
"629",2010-04-12,"23.5"
"630",2010-04-13,"23.55"
"631",2010-04-14,"23.5"
"632",2010-04-15,"23.55"
"633",2010-04-16,"24"
"634",2010-04-19,"23.95"
"635",2010-04-20,"23.75"
"636",2010-04-26,"24.35"
"637",2010-04-27,"25.25"
"638",2010-04-28,"25.3"
"639",2010-04-29,"25.15"
"640",2010-04-30,"25.9"
"641",2010-05-03,"25.65"
"642",2010-05-04,"26.85"
"643",2010-05-05,"27.65"
"644",2010-05-06,"29.65"
"645",2010-05-07,"30.8"
"646",2010-05-10,"28.5"
"647",2010-05-11,"28.6"
"648",2010-05-12,"27.75"
"649",2010-05-13,"27.7"
"650",2010-05-14,"29"
"651",2010-05-17,"29.5"
"652",2010-05-18,"30.2"
"653",2010-05-24,"33.15"
"654",2010-05-25,"32.85"
"655",2010-05-26,"32.4"
"656",2010-05-27,"31.45"
"657",2010-05-28,"31.55"
"658",2010-06-01,"31.85"
"659",2010-06-02,"31.35"
"660",2010-06-03,"31.1"
"661",2010-06-04,"32.05"
"662",2010-06-07,"32.4"
"663",2010-06-08,"32.2"
"664",2010-06-09,"32.35"
"665",2010-06-10,"31.8"
"666",2010-06-11,"31.6"
"667",2010-06-14,"30.8"
"668",2010-06-15,"30"
"669",2010-06-21,"29.25"
"670",2010-06-22,"29.85"
"671",2010-06-23,"30.05"
"672",2010-06-24,"30.85"
"673",2010-06-25,"30.95"
"674",2010-06-28,"31.6"
"675",2010-06-29,"33.8"
"676",2010-06-30,"34.35"
"677",2010-07-01,"34.85"
"678",2010-07-02,"34.8"
"679",2010-07-06,"34.45"
"680",2010-07-07,"33"
"681",2010-07-08,"32.6"
"682",2010-07-09,"32.2"
"683",2010-07-12,"32.05"
"684",2010-07-13,"31.75"
"685",2010-07-14,"32.2"
"686",2010-07-15,"32.65"
"687",2010-07-16,"33.9"
"688",2010-07-19,"33.8"
"689",2010-07-20,"33.2"
"690",2010-07-26,"32.4"
"691",2010-07-27,"31.55"
"692",2010-07-28,"31.4"
"693",2010-07-29,"31.5"
"694",2010-07-30,"31.45"
"695",2010-08-02,"30.55"
"696",2010-08-03,"30.7"
"697",2010-08-04,"30.65"
"698",2010-08-05,"30.8"
"699",2010-08-06,"31.05"
"700",2010-08-09,"30.95"
"701",2010-08-10,"31.1"
"702",2010-08-11,"32.15"
"703",2010-08-12,"32.25"
"704",2010-08-13,"32.55"
"705",2010-08-16,"32.3"
"706",2010-08-17,"32"
"707",2010-08-23,"32.95"
"708",2010-08-24,"33.7"
"709",2010-08-25,"33.25"
"710",2010-08-26,"33.55"
"711",2010-08-27,"32.6"
"712",2010-08-30,"33.1"
"713",2010-08-31,"33.3"
"714",2010-09-01,"32.8"
"715",2010-09-02,"32.5"
"716",2010-09-03,"32.05"
"717",2010-09-07,"32.25"
"718",2010-09-08,"32.15"
"719",2010-09-09,"31.9"
"720",2010-09-10,"31.85"
"721",2010-09-13,"31.45"
"722",2010-09-14,"31.45"
"723",2010-09-20,"31.5"
"724",2010-09-21,"31.5"
"725",2010-09-22,"31.7"
"726",2010-09-23,"32.15"
"727",2010-09-24,"31.65"
"728",2010-09-27,"31.75"
"729",2010-09-28,"31.75"
"730",2010-09-29,"32.15"
"731",2010-09-30,"32.6"
"732",2010-10-01,"32.5"
"733",2010-10-04,"32.55"
"734",2010-10-05,"32.15"
"735",2010-10-06,"32.05"
"736",2010-10-07,"31.95"
"737",2010-10-08,"31.6"
"738",2010-10-11,"31"
"739",2010-10-12,"30.5"
"740",2010-10-13,"29.8"
"741",2010-10-14,"30.15"
"742",2010-10-15,"29.95"
"743",2010-10-18,"29.75"
"744",2010-10-19,"30.15"
"745",2010-10-25,"28.4"
"746",2010-10-26,"28.5"
"747",2010-10-27,"28.45"
"748",2010-10-28,"28.3"
"749",2010-10-29,"28.2"
"750",2010-11-01,"28.15"
"751",2010-11-02,"27.95"
"752",2010-11-03,"26.95"
"753",2010-11-04,"26.1"
"754",2010-11-05,"26.15"
"755",2010-11-08,"26.4"
"756",2010-11-09,"26.65"
"757",2010-11-10,"26.85"
"758",2010-11-11,"27.2"
"759",2010-11-12,"28"
"760",2010-11-15,"27.65"
"761",2010-11-16,"28.2"
"762",2010-11-22,"27.3"
"763",2010-11-23,"27.8"
"764",2010-11-24,"27.45"
"765",2010-11-26,"28.05"
"766",2010-11-29,"28.05"
"767",2010-11-30,"28.75"
"768",2010-12-01,"28.25"
"769",2010-12-02,"27.5"
"770",2010-12-03,"27"
"771",2010-12-06,"26.85"
"772",2010-12-07,"26.95"
"773",2010-12-08,"26.3"
"774",2010-12-09,"26.05"
"775",2010-12-10,"25.7"
"776",2010-12-13,"25.7"
"777",2010-12-14,"25.65"
"778",2010-12-15,"25.8"
"779",2010-12-16,"25.65"
"780",2010-12-17,"25.5"
"781",2010-12-20,"25.4"
"782",2010-12-21,"25.3"
"783",2010-12-27,"26.4"
"784",2010-12-28,"26"
"785",2010-12-29,"26"
"786",2010-12-30,"26.15"
"787",2010-12-31,"26.35"
"788",2011-01-03,"26.1"
"789",2011-01-04,"25.95"
"790",2011-01-05,"25.65"
"791",2011-01-06,"25.6"
"792",2011-01-07,"25.7"
"793",2011-01-10,"25.85"
"794",2011-01-11,"25.75"
"795",2011-01-12,"25.4"
"796",2011-01-13,"25.2"
"797",2011-01-14,"24.7"
"798",2011-01-18,"24.35"
"799",2011-01-24,"25.15"
"800",2011-01-25,"24.85"
"801",2011-01-26,"24.3"
"802",2011-01-27,"24"
"803",2011-01-28,"24.8"
"804",2011-01-31,"24.45"
"805",2011-02-01,"23.6"
"806",2011-02-02,"23.6"
"807",2011-02-03,"23.5"
"808",2011-02-04,"23.3"
"809",2011-02-07,"23.05"
"810",2011-02-08,"22.75"
"811",2011-02-09,"22.7"
"812",2011-02-10,"22.3"
"813",2011-02-11,"22.1"
"814",2011-02-14,"22.05"
"815",2011-02-15,"22.15"
"816",2011-02-22,"24"
"817",2011-02-23,"24.55"
"818",2011-02-24,"24.55"
"819",2011-02-25,"24"
"820",2011-02-28,"23.75"
"821",2011-03-01,"24.45"
"822",2011-03-02,"24.45"
"823",2011-03-03,"23.85"
"824",2011-03-04,"24.2"
"825",2011-03-07,"24.65"
"826",2011-03-08,"24.6"
"827",2011-03-09,"24.8"
"828",2011-03-10,"25.35"
"829",2011-03-11,"24.95"
"830",2011-03-14,"25.25"
"831",2011-03-15,"25.65"
"832",2011-03-21,"23.95"
"833",2011-03-22,"24.3"
"834",2011-03-23,"24.1"
"835",2011-03-24,"24"
"836",2011-03-25,"24.35"
"837",2011-03-28,"24.45"
"838",2011-03-29,"24.15"
"839",2011-03-30,"23.85"
"840",2011-03-31,"24"
"841",2011-04-01,"23.95"
"842",2011-04-04,"23.9"
"843",2011-04-05,"23.9"
"844",2011-04-06,"23.95"
"845",2011-04-07,"24.1"
"846",2011-04-08,"24.45"
"847",2011-04-11,"24.55"
"848",2011-04-12,"24.55"
"849",2011-04-13,"24.55"
"850",2011-04-14,"24.5"
"851",2011-04-15,"24.5"
"852",2011-04-18,"24.75"
"853",2011-04-19,"24.5"
"854",2011-04-25,"24.6"
"855",2011-04-26,"23.35"
"856",2011-04-27,"23.15"
"857",2011-04-28,"23.05"
"858",2011-04-29,"22.9"
"859",2011-05-02,"23.2"
"860",2011-05-03,"23.35"
"861",2011-05-04,"23.4"
"862",2011-05-05,"23.55"
"863",2011-05-06,"23.45"
"864",2011-05-09,"23.05"
"865",2011-05-10,"22.6"
"866",2011-05-11,"22.85"
"867",2011-05-12,"22.65"
"868",2011-05-13,"22.85"
"869",2011-05-16,"23"
"870",2011-05-17,"22.95"
"871",2011-05-23,"24"
"872",2011-05-24,"24.25"
"873",2011-05-25,"24.25"
"874",2011-05-26,"23.9"
"875",2011-05-27,"23.6"
"876",2011-05-31,"23.3"
"877",2011-06-01,"23.8"
"878",2011-06-02,"23.85"
