"","Date","UX7..index"
"87",2005-11-14,"15.35"
"88",2005-11-15,"15.41"
"89",2006-01-18,"16.29"
"90",2006-01-19,"16.2"
"91",2006-01-20,"16.32"
"92",2006-01-23,"16.28"
"93",2006-01-24,"16.11"
"94",2006-01-25,"15.95"
"95",2006-01-26,"15.92"
"96",2006-01-27,"15.61"
"97",2006-01-30,"15.65"
"98",2006-01-31,"15.7"
"99",2006-02-01,"15.66"
"100",2006-02-02,"15.79"
"101",2006-02-03,"15.72"
"102",2006-02-06,"15.77"
"103",2006-02-07,"15.85"
"104",2006-02-08,"15.76"
"105",2006-02-09,"15.71"
"106",2006-02-10,"15.71"
"107",2006-02-13,"15.84"
"108",2006-02-14,"15.68"
"109",2006-04-19,"14.71"
"110",2006-04-20,"14.58"
"111",2006-04-21,"14.68"
"112",2006-04-24,"14.74"
"113",2006-04-25,"14.7"
"114",2006-04-26,"14.64"
"115",2006-04-27,"14.6"
"116",2006-04-28,"14.62"
"117",2006-05-01,"14.58"
"118",2006-05-02,"14.56"
"119",2006-05-03,"14.65"
"120",2006-05-04,"14.58"
"121",2006-05-05,"14.59"
"122",2006-05-08,"14.5"
"123",2006-05-09,"14.43"
"124",2006-05-10,"14.45"
"125",2006-05-11,"14.59"
"126",2006-05-12,"14.79"
"127",2006-05-15,"14.69"
"128",2006-05-16,"14.64"
"129",2006-07-19,"16.15"
"130",2006-07-20,"16.09"
"131",2006-07-21,"16.33"
"132",2006-07-24,"15.98"
"133",2006-07-25,"15.98"
"134",2006-07-26,"15.93"
"135",2006-07-27,"16.01"
"136",2006-07-28,"15.91"
"137",2006-07-31,"15.95"
"138",2006-08-01,"16.27"
"139",2006-08-02,"16.12"
"140",2006-08-03,"16.07"
"141",2006-08-04,"16.16"
"142",2006-08-07,"16.24"
"143",2006-08-08,"16.28"
"144",2006-08-09,"16.46"
"145",2006-08-10,"16.39"
"146",2006-08-11,"16.4"
"147",2006-08-14,"16.28"
"148",2006-08-15,"16.26"
"149",2006-10-18,"16.13"
"150",2006-10-19,"15.87"
"151",2006-10-20,"15.64"
"152",2006-10-23,"15.65"
"153",2006-10-24,"15.62"
"154",2006-10-25,"15.58"
"155",2006-10-26,"15.47"
"156",2006-10-27,"15.42"
"157",2006-10-30,"15.4"
"158",2006-10-31,"15.22"
"159",2006-11-01,"15.16"
"160",2006-11-02,"15.06"
"161",2006-11-03,"15.04"
"162",2006-11-06,"14.96"
"163",2006-11-07,"14.97"
"164",2006-11-08,"14.86"
"165",2006-11-09,"14.82"
"166",2006-11-10,"14.78"
"167",2006-11-13,"14.75"
"168",2006-11-14,"14.71"
"169",2007-01-17,"15.28"
"170",2007-01-18,"15.12"
"171",2007-01-19,"15.09"
"172",2007-01-22,"15.04"
"173",2007-01-23,"14.88"
"174",2007-01-24,"14.82"
"175",2007-01-25,"14.78"
"176",2007-01-26,"14.77"
"177",2007-01-29,"14.79"
"178",2007-01-30,"14.78"
"179",2007-01-31,"14.68"
"180",2007-02-01,"14.62"
"181",2007-02-02,"14.65"
"182",2007-02-05,"14.66"
"183",2007-02-06,"14.58"
"184",2007-02-07,"14.56"
"185",2007-02-08,"14.6"
"186",2007-02-09,"14.7"
"187",2007-02-12,"14.77"
"188",2007-02-13,"14.66"
"189",2007-04-18,"14.48"
"190",2007-04-19,"14.64"
"191",2007-04-20,"14.6"
"192",2007-04-23,"14.62"
"193",2007-04-24,"14.69"
"194",2007-04-25,"14.57"
"195",2007-04-26,"14.53"
"196",2007-04-27,"14.5"
"197",2007-04-30,"14.56"
"198",2007-05-01,"14.55"
"199",2007-05-02,"14.51"
"200",2007-05-03,"14.58"
"201",2007-05-04,"14.74"
"202",2007-05-07,"14.67"
"203",2007-05-08,"14.68"
"204",2007-05-09,"14.67"
"205",2007-05-10,"14.75"
"206",2007-05-11,"14.81"
"207",2007-05-14,"14.78"
"208",2007-05-15,"14.86"
"209",2007-05-21,"14.9"
"210",2007-05-22,"14.99"
"211",2007-05-23,"14.92"
"212",2007-05-24,"15.05"
"213",2007-05-25,"15.1"
"214",2007-05-29,"15.01"
"215",2007-05-30,"14.92"
"216",2007-05-31,"14.86"
"217",2007-06-01,"15.07"
"218",2007-06-04,"15.17"
"219",2007-06-05,"15.25"
"220",2007-06-06,"15.34"
"221",2007-06-07,"15.67"
"222",2007-06-08,"15.72"
"223",2007-06-11,"15.52"
"224",2007-06-12,"15.61"
"225",2007-06-13,"15.47"
"226",2007-06-14,"15.33"
"227",2007-06-15,"15.23"
"228",2007-06-18,"15.29"
"229",2007-06-19,"15.12"
"230",2007-07-18,"17.76"
"231",2007-07-19,"17.93"
"232",2007-07-20,"18.29"
"233",2007-07-23,"18.08"
"234",2007-07-24,"18.88"
"235",2007-07-25,"18.67"
"236",2007-07-26,"19.88"
"237",2007-07-27,"19.56"
"238",2007-07-30,"19.36"
"239",2007-07-31,"20.76"
"240",2007-08-01,"21.03"
"241",2007-08-02,"20.33"
"242",2007-08-03,"21.49"
"243",2007-08-06,"21.3"
"244",2007-08-07,"20.39"
"245",2007-08-08,"20.16"
"246",2007-08-09,"22.39"
"247",2007-08-10,"23.01"
"248",2007-08-13,"21.87"
"249",2007-08-14,"22.18"
"250",2007-08-15,"22.31"
"251",2007-08-16,"22.55"
"252",2007-08-17,"22.65"
"253",2007-08-20,"22"
"254",2007-08-21,"21.61"
"255",2007-10-17,"21.23"
"256",2007-10-18,"21.1"
"257",2007-10-19,"21.74"
"258",2007-10-22,"21.76"
"259",2007-10-23,"21.49"
"260",2007-10-24,"21.57"
"261",2007-10-25,"21.63"
"262",2007-10-26,"21.23"
"263",2007-10-29,"21.22"
"264",2007-10-30,"21.69"
"265",2007-10-31,"21.01"
"266",2007-11-01,"22.2"
"267",2007-11-02,"22.86"
"268",2007-11-05,"23.61"
"269",2007-11-06,"23.15"
"270",2007-11-07,"24.75"
"271",2007-11-08,"24.32"
"272",2007-11-09,"24.68"
"273",2007-11-12,"24.76"
"274",2007-11-13,"24.21"
"275",2007-11-14,"24.03"
"276",2007-11-15,"24.72"
"277",2007-11-16,"25.05"
"278",2007-11-19,"25.76"
"279",2007-11-20,"25.83"
"280",2007-11-21,"25.95"
"281",2007-11-23,"25.62"
"282",2007-11-26,"25.71"
"283",2007-11-27,"25.32"
"284",2007-11-28,"24.11"
"285",2007-11-29,"24.01"
"286",2007-11-30,"23.82"
"287",2007-12-03,"23.77"
"288",2007-12-04,"24.02"
"289",2007-12-05,"23.66"
"290",2007-12-06,"22.94"
"291",2007-12-07,"23.03"
"292",2007-12-10,"22.67"
"293",2007-12-11,"23.37"
"294",2007-12-12,"22.85"
"295",2007-12-13,"23.29"
"296",2007-12-14,"23.8"
"297",2007-12-17,"24.62"
"298",2007-12-18,"24.02"
"299",2007-12-24,"22.99"
"300",2007-12-26,"22.99"
"301",2007-12-27,"23.29"
"302",2007-12-28,"23.3"
"303",2007-12-31,"23.88"
"304",2008-01-02,"23.9"
"305",2008-01-03,"23.83"
"306",2008-01-04,"24.53"
"307",2008-01-07,"24.13"
"308",2008-01-08,"24.86"
"309",2008-01-09,"24.39"
"310",2008-01-10,"23.88"
"311",2008-01-11,"25.25"
"312",2008-01-14,"24.77"
"313",2008-01-15,"24.71"
"314",2008-01-16,"24.4"
"315",2008-01-17,"25.99"
"316",2008-01-18,"25.61"
"317",2008-01-22,"25.51"
"318",2008-01-23,"24.63"
"319",2008-01-24,"24.71"
"320",2008-01-25,"24.98"
"321",2008-01-28,"24.77"
"322",2008-01-29,"24.67"
"323",2008-01-30,"24.7"
"324",2008-01-31,"24.11"
"325",2008-02-01,"23.97"
"326",2008-02-04,"24.01"
"327",2008-02-05,"25.07"
"328",2008-02-06,"25.35"
"329",2008-02-07,"25.15"
"330",2008-02-08,"25.6"
"331",2008-02-11,"25.3"
"332",2008-02-12,"25.2"
"333",2008-02-13,"24.85"
"334",2008-02-14,"24.98"
"335",2008-02-15,"24.68"
"336",2008-04-16,"23.45"
"337",2008-04-17,"23.58"
"338",2008-04-18,"23.22"
"339",2008-04-21,"23.07"
"340",2008-04-22,"23.5"
"341",2008-04-23,"23.47"
"342",2008-04-24,"23.28"
"343",2008-04-25,"22.71"
"344",2008-04-28,"22.45"
"345",2008-04-29,"22.78"
"346",2008-04-30,"22.84"
"347",2008-05-01,"21.68"
"348",2008-05-02,"21.35"
"349",2008-05-05,"21.67"
"350",2008-05-06,"21.55"
"351",2008-05-07,"22.24"
"352",2008-05-08,"22.15"
"353",2008-05-09,"22.68"
"354",2008-05-12,"21.96"
"355",2008-05-13,"22.04"
"356",2008-05-14,"21.92"
"357",2008-05-15,"21.37"
"358",2008-05-16,"21.87"
"359",2008-05-19,"21.98"
"360",2008-05-20,"22.69"
"361",2008-05-21,"23.16"
"362",2008-05-22,"23.16"
"363",2008-05-23,"23.48"
"364",2008-05-27,"23.14"
"365",2008-05-28,"23.08"
"366",2008-05-29,"22.62"
"367",2008-05-30,"22.72"
"368",2008-06-02,"22.96"
"369",2008-06-03,"23.51"
"370",2008-06-04,"23.66"
"371",2008-06-05,"22.98"
"372",2008-06-06,"23.93"
"373",2008-06-09,"24.04"
"374",2008-06-10,"23.96"
"375",2008-06-11,"24.15"
"376",2008-06-12,"24.1"
"377",2008-06-13,"23.56"
"378",2008-06-16,"23.36"
"379",2008-06-17,"23.26"
"380",2008-06-18,"23.61"
"381",2008-06-19,"23.36"
"382",2008-06-20,"23.38"
"383",2008-06-23,"23.26"
"384",2008-06-24,"23.43"
"385",2008-06-25,"22.8"
"386",2008-06-26,"24.36"
"387",2008-06-27,"23.97"
"388",2008-06-30,"23.78"
"389",2008-07-01,"23.76"
"390",2008-07-02,"24.35"
"391",2008-07-03,"23.93"
"392",2008-07-07,"24.06"
"393",2008-07-08,"23.42"
"394",2008-07-09,"24.18"
"395",2008-07-10,"24.29"
"396",2008-07-11,"24.42"
"397",2008-07-14,"24.72"
"398",2008-07-15,"24.62"
"399",2008-07-16,"23.5"
"400",2008-07-17,"23.26"
"401",2008-07-18,"23.12"
"402",2008-07-21,"22.95"
"403",2008-07-22,"22.49"
"404",2008-07-23,"22.7"
"405",2008-07-24,"23.45"
"406",2008-07-25,"23.31"
"407",2008-07-28,"23.65"
"408",2008-07-29,"23.06"
"409",2008-07-30,"22.6"
"410",2008-07-31,"22.9"
"411",2008-08-01,"23.13"
"412",2008-08-04,"23.03"
"413",2008-08-05,"22.57"
"414",2008-08-06,"22.41"
"415",2008-08-07,"22.85"
"416",2008-08-08,"22.68"
"417",2008-08-11,"22.83"
"418",2008-08-12,"23.3"
"419",2008-08-13,"22.97"
"420",2008-08-14,"22.95"
"421",2008-08-15,"22.76"
"422",2008-08-18,"23.08"
"423",2008-08-19,"23.64"
"424",2008-08-20,"23.1"
"425",2008-08-21,"23.17"
"426",2008-08-22,"23.29"
"427",2008-08-25,"23.46"
"428",2008-08-26,"23.37"
"429",2008-08-27,"23.16"
"430",2008-08-28,"23.07"
"431",2008-08-29,"23.46"
"432",2008-09-02,"23.56"
"433",2008-09-03,"23.64"
"434",2008-09-04,"24.27"
"435",2008-09-05,"24.1"
"436",2008-09-08,"23.48"
"437",2008-09-09,"24.53"
"438",2008-09-10,"24.28"
"439",2008-09-11,"24.39"
"440",2008-09-12,"24.37"
"441",2008-09-15,"25.1"
"442",2008-09-16,"24.73"
"443",2008-09-17,"25.41"
"444",2008-09-18,"24.34"
"445",2008-09-19,"24.07"
"446",2008-09-22,"24.91"
"447",2008-09-23,"25.67"
"448",2008-09-24,"25.49"
"449",2008-09-25,"25.2"
"450",2008-09-26,"25.27"
"451",2008-09-29,"27.82"
"452",2008-09-30,"26.03"
"453",2008-10-01,"26.23"
"454",2008-10-02,"27.16"
"455",2008-10-03,"27.6"
"456",2008-10-06,"27.86"
"457",2008-10-07,"27.72"
"458",2008-10-08,"27.73"
"459",2008-10-09,"29.06"
"460",2008-10-10,"28.91"
"461",2008-10-13,"27.58"
"462",2008-10-14,"28.03"
"463",2008-10-15,"29.56"
"464",2008-10-16,"31.17"
"465",2008-10-17,"31.65"
"466",2008-10-20,"30.91"
"467",2008-10-21,"31.97"
"468",2008-10-22,"32.83"
"469",2008-10-23,"33.74"
"470",2008-10-24,"35.99"
"471",2008-10-27,"37.51"
"472",2008-10-28,"34.99"
"473",2008-10-29,"35.6"
"474",2008-10-30,"36.5"
"475",2008-10-31,"35.46"
"476",2008-11-03,"34.81"
"477",2008-11-04,"34.44"
"478",2008-11-05,"35.58"
"479",2008-11-06,"35.95"
"480",2008-11-07,"37.81"
"481",2008-11-10,"37.79"
"482",2008-11-11,"38.24"
"483",2008-11-12,"39.12"
"484",2008-11-13,"38.01"
"485",2008-11-14,"39.28"
"486",2008-11-17,"40.15"
"487",2008-11-18,"40.65"
"488",2008-11-19,"41.53"
"489",2008-11-20,"42.64"
"490",2008-11-21,"42.89"
"491",2008-11-24,"41.14"
"492",2008-11-25,"39.59"
"493",2008-11-26,"39.24"
"494",2008-11-28,"39.28"
"495",2008-12-01,"43.76"
"496",2008-12-02,"42.94"
"497",2008-12-03,"42.66"
"498",2008-12-04,"43.37"
"499",2008-12-05,"43.86"
"500",2008-12-08,"44.06"
"501",2008-12-09,"44.84"
"502",2008-12-10,"44.58"
"503",2008-12-11,"45"
"504",2008-12-12,"43.95"
"505",2008-12-15,"43.44"
"506",2008-12-16,"42.5"
"507",2008-12-17,"40.48"
"508",2008-12-18,"40"
"509",2008-12-19,"39.17"
"510",2008-12-22,"39.45"
"511",2008-12-23,"40.51"
"512",2008-12-24,"39.95"
"513",2008-12-26,"40.02"
"514",2008-12-29,"40.18"
"515",2008-12-30,"39.36"
"516",2008-12-31,"38.29"
"517",2009-01-02,"36.36"
"518",2009-01-05,"35.93"
"519",2009-01-06,"35.72"
"520",2009-01-07,"36.86"
"521",2009-01-08,"37.2"
"522",2009-01-09,"37.09"
"523",2009-01-12,"37.91"
"524",2009-01-13,"38.27"
"525",2009-01-14,"39.38"
"526",2009-01-15,"39.2"
"527",2009-01-16,"39.45"
"528",2009-01-20,"41.33"
"529",2009-01-21,"38.97"
"530",2009-01-22,"39.85"
"531",2009-01-23,"38.95"
"532",2009-01-26,"38.61"
"533",2009-01-27,"37.03"
"534",2009-01-28,"36.64"
"535",2009-01-29,"35.61"
"536",2009-01-30,"37.07"
"537",2009-02-02,"37.7"
"538",2009-02-03,"37.75"
"539",2009-02-04,"37.2"
"540",2009-02-05,"37.1"
"541",2009-02-06,"36.45"
"542",2009-02-09,"36.65"
"543",2009-02-10,"37.3"
"544",2009-02-11,"37.2"
"545",2009-02-12,"36.85"
"546",2009-02-13,"36.85"
"547",2009-02-17,"37.75"
"548",2009-02-18,"37.2"
"549",2009-02-19,"37.8"
"550",2009-02-20,"38.15"
"551",2009-02-23,"38.6"
"552",2009-02-24,"37.9"
"553",2009-02-25,"37.95"
"554",2009-02-26,"38.75"
"555",2009-02-27,"38.8"
"556",2009-03-02,"39.55"
"557",2009-03-03,"39.65"
"558",2009-03-04,"37.65"
"559",2009-03-05,"37.95"
"560",2009-03-06,"38.25"
"561",2009-03-09,"38.1"
"562",2009-03-10,"36.55"
"563",2009-03-11,"35.8"
"564",2009-03-12,"35.5"
"565",2009-03-13,"35.85"
"566",2009-03-16,"36.15"
"567",2009-03-17,"36.05"
"568",2009-03-18,"35.75"
"569",2009-03-19,"36.9"
"570",2009-03-20,"38.1"
"571",2009-03-23,"37.1"
"572",2009-03-24,"37.3"
"573",2009-03-25,"37.25"
"574",2009-03-26,"37"
"575",2009-03-27,"37.9"
"576",2009-03-30,"39.1"
"577",2009-03-31,"38.8"
"578",2009-04-01,"38.25"
"579",2009-04-02,"38.3"
"580",2009-04-03,"38.35"
"581",2009-04-06,"38.5"
"582",2009-04-07,"38.95"
"583",2009-04-08,"38.85"
"584",2009-04-09,"37.8"
"585",2009-04-13,"37.9"
"586",2009-04-14,"38.2"
"587",2009-04-15,"37.6"
"588",2009-04-16,"36.8"
"589",2009-04-17,"36.4"
"590",2009-04-20,"37.25"
"591",2009-04-21,"36.75"
"592",2009-04-22,"37.1"
"593",2009-04-23,"36.6"
"594",2009-04-24,"36.75"
"595",2009-04-27,"37.35"
"596",2009-04-28,"37.05"
"597",2009-04-29,"36.35"
"598",2009-04-30,"36.4"
"599",2009-05-01,"35.85"
"600",2009-05-04,"34.55"
"601",2009-05-05,"34.75"
"602",2009-05-06,"33.7"
"603",2009-05-07,"33.9"
"604",2009-05-08,"33.2"
"605",2009-05-11,"33.25"
"606",2009-05-12,"33.3"
"607",2009-05-13,"33.7"
"608",2009-05-14,"32.75"
"609",2009-05-15,"33"
"610",2009-05-18,"30.7"
"611",2009-05-19,"30.8"
"612",2009-05-20,"29.2"
"613",2009-05-21,"31.2"
"614",2009-05-22,"31.2"
"615",2009-05-26,"30.15"
"616",2009-05-27,"29.85"
"617",2009-05-28,"30.05"
"618",2009-05-29,"29.9"
"619",2009-06-01,"29.5"
"620",2009-06-02,"29.55"
"621",2009-06-03,"30.1"
"622",2009-06-04,"29.75"
"623",2009-06-05,"29.85"
"624",2009-06-08,"29.95"
"625",2009-06-09,"29.45"
"626",2009-06-10,"29.95"
"627",2009-06-11,"29.25"
"628",2009-06-12,"29.05"
"629",2009-06-15,"29.8"
"630",2009-06-16,"30.25"
"631",2009-06-17,"30.7"
"632",2009-06-18,"30.1"
"633",2009-06-19,"30.25"
"634",2009-06-22,"30.6"
"635",2009-06-23,"30.6"
"636",2009-06-24,"30.05"
"637",2009-06-25,"29.7"
"638",2009-06-26,"29.6"
"639",2009-06-29,"29.15"
"640",2009-06-30,"29.2"
"641",2009-07-01,"28.75"
"642",2009-07-02,"29.55"
"643",2009-07-06,"29.6"
"644",2009-07-07,"30.25"
"645",2009-07-08,"30.55"
"646",2009-07-09,"30.5"
"647",2009-07-10,"30.5"
"648",2009-07-13,"30.35"
"649",2009-07-14,"30.25"
"650",2009-07-15,"29.5"
"651",2009-07-16,"29.3"
"652",2009-07-17,"29.4"
"653",2009-07-20,"28.65"
"654",2009-07-21,"28.5"
"655",2009-07-22,"28.7"
"656",2009-07-23,"28.15"
"657",2009-07-24,"28.1"
"658",2009-07-27,"28.5"
"659",2009-07-28,"29.05"
"660",2009-07-29,"29.25"
"661",2009-07-30,"28.8"
"662",2009-07-31,"29.2"
"663",2009-08-03,"28.9"
"664",2009-08-04,"28.85"
"665",2009-08-05,"28.9"
"666",2009-08-06,"28.95"
"667",2009-08-07,"28.3"
"668",2009-08-10,"28.45"
"669",2009-08-11,"28.8"
"670",2009-08-12,"28.5"
"671",2009-08-13,"28.6"
"672",2009-08-14,"28.5"
"673",2009-08-17,"29.95"
"674",2009-08-18,"29.7"
"675",2009-08-19,"29.8"
"676",2009-08-20,"29.25"
"677",2009-08-21,"28.85"
"678",2009-08-24,"28.85"
"679",2009-08-25,"29"
"680",2009-08-26,"29.2"
"681",2009-08-27,"29.2"
"682",2009-08-28,"29.25"
"683",2009-08-31,"29.55"
"684",2009-09-01,"30.15"
"685",2009-09-02,"30.4"
"686",2009-09-03,"29.65"
"687",2009-09-04,"29.3"
"688",2009-09-08,"29.05"
"689",2009-09-09,"28.9"
"690",2009-09-10,"28.65"
"691",2009-09-11,"28.85"
"692",2009-09-14,"28.75"
"693",2009-09-15,"28.5"
"694",2009-09-16,"28.4"
"695",2009-09-17,"28.25"
"696",2009-09-18,"28.45"
"697",2009-09-21,"28.7"
"698",2009-09-22,"28.9"
"699",2009-09-23,"28.65"
"700",2009-09-24,"29.35"
"701",2009-09-25,"29.5"
"702",2009-09-28,"28.95"
"703",2009-09-29,"28.95"
"704",2009-09-30,"29.05"
"705",2009-10-01,"29.7"
"706",2009-10-02,"29.55"
"707",2009-10-05,"29.25"
"708",2009-10-06,"28.75"
"709",2009-10-07,"28.8"
"710",2009-10-08,"28.35"
"711",2009-10-09,"28.15"
"712",2009-10-12,"27.85"
"713",2009-10-13,"27.85"
"714",2009-10-14,"27.9"
"715",2009-10-15,"27.55"
"716",2009-10-16,"27.65"
"717",2009-10-19,"27.45"
"718",2009-10-20,"27.3"
"719",2009-10-21,"27.05"
"720",2009-10-22,"26.55"
"721",2009-10-23,"26.85"
"722",2009-10-26,"27.25"
"723",2009-10-27,"27.35"
"724",2009-10-28,"27.75"
"725",2009-10-29,"27.1"
"726",2009-10-30,"28.15"
"727",2009-11-02,"27.95"
"728",2009-11-03,"28.1"
"729",2009-11-04,"27.8"
"730",2009-11-05,"27.5"
"731",2009-11-06,"27.45"
"732",2009-11-09,"26.95"
"733",2009-11-10,"27.15"
"734",2009-11-11,"27.45"
"735",2009-11-12,"27.9"
"736",2009-11-13,"27.85"
"737",2009-11-16,"27.6"
"738",2009-11-17,"27.75"
"739",2009-11-18,"27.7"
"740",2009-11-19,"28"
"741",2009-11-20,"27.95"
"742",2009-11-23,"27.65"
"743",2009-11-24,"27.6"
"744",2009-11-25,"27.45"
"745",2009-11-27,"28.15"
"746",2009-11-30,"28.25"
"747",2009-12-01,"27.7"
"748",2009-12-02,"27.8"
"749",2009-12-03,"27.9"
"750",2009-12-04,"27.9"
"751",2009-12-07,"27.85"
"752",2009-12-08,"28.45"
"753",2009-12-09,"28.35"
"754",2009-12-10,"28.25"
"755",2009-12-11,"28.2"
"756",2009-12-14,"28.15"
"757",2009-12-15,"27.95"
"758",2009-12-16,"27.9"
"759",2009-12-17,"28.05"
"760",2009-12-18,"27.7"
"761",2009-12-21,"26.95"
"762",2009-12-22,"26.6"
"763",2009-12-23,"26.3"
"764",2009-12-24,"25.95"
"765",2009-12-28,"25.85"
"766",2009-12-29,"25.7"
"767",2009-12-30,"25.95"
"768",2009-12-31,"26.4"
"769",2010-01-04,"25.85"
"770",2010-01-05,"25.55"
"771",2010-01-06,"25.1"
"772",2010-01-07,"24.9"
"773",2010-01-08,"24.75"
"774",2010-01-11,"24.5"
"775",2010-01-12,"24.6"
"776",2010-01-13,"24.55"
"777",2010-01-14,"24.15"
"778",2010-01-15,"24.45"
"779",2010-01-19,"23.9"
"780",2010-01-20,"24.05"
"781",2010-01-21,"24.55"
"782",2010-01-22,"25.35"
"783",2010-01-25,"25.15"
"784",2010-01-26,"25.25"
"785",2010-01-27,"25"
"786",2010-01-28,"25.05"
"787",2010-01-29,"25.3"
"788",2010-02-01,"24.95"
"789",2010-02-02,"24.85"
"790",2010-02-03,"24.9"
"791",2010-02-04,"25.85"
"792",2010-02-05,"26"
"793",2010-02-08,"26.25"
"794",2010-02-09,"26.05"
"795",2010-02-10,"26.05"
"796",2010-02-11,"25.85"
"797",2010-02-12,"25.95"
"798",2010-02-16,"25.35"
"799",2010-02-17,"25.2"
"800",2010-02-18,"25.05"
"801",2010-02-19,"24.6"
"802",2010-02-22,"24.4"
"803",2010-02-23,"24.5"
"804",2010-02-24,"24.35"
"805",2010-02-25,"24.45"
"806",2010-02-26,"24.3"
"807",2010-03-01,"24.25"
"808",2010-03-02,"24.1"
"809",2010-03-03,"23.9"
"810",2010-03-04,"23.9"
"811",2010-03-05,"23.65"
"812",2010-03-08,"23.5"
"813",2010-03-09,"23.45"
"814",2010-03-10,"24.1"
"815",2010-03-11,"24"
"816",2010-03-12,"23.75"
"817",2010-03-15,"23.95"
"818",2010-03-16,"23.65"
"819",2010-03-17,"23.6"
"820",2010-03-18,"23.5"
"821",2010-03-19,"23.7"
"822",2010-03-22,"23.65"
"823",2010-03-23,"23.5"
"824",2010-03-24,"23.8"
"825",2010-03-25,"23.8"
"826",2010-03-26,"23.75"
"827",2010-03-29,"23.7"
"828",2010-03-30,"23.7"
"829",2010-03-31,"23.75"
"830",2010-04-01,"23.8"
"831",2010-04-05,"23.4"
"832",2010-04-06,"23.25"
"833",2010-04-07,"23.45"
"834",2010-04-08,"23.45"
"835",2010-04-09,"23.5"
"836",2010-04-12,"23.45"
"837",2010-04-13,"23.5"
"838",2010-04-14,"23.4"
"839",2010-04-15,"23.4"
"840",2010-04-16,"23.85"
"841",2010-04-19,"23.85"
"842",2010-04-20,"23.65"
"843",2010-04-21,"24.05"
"844",2010-04-22,"24.25"
"845",2010-04-23,"24.25"
"846",2010-04-26,"24.25"
"847",2010-04-27,"25.3"
"848",2010-04-28,"25.2"
"849",2010-04-29,"25"
"850",2010-04-30,"25.8"
"851",2010-05-03,"25.55"
"852",2010-05-04,"26.8"
"853",2010-05-05,"27.65"
"854",2010-05-06,"29.7"
"855",2010-05-07,"30.85"
"856",2010-05-10,"28.4"
"857",2010-05-11,"28.6"
"858",2010-05-12,"27.8"
"859",2010-05-13,"27.75"
"860",2010-05-14,"29.1"
"861",2010-05-17,"29.65"
"862",2010-05-18,"30.35"
"863",2010-05-19,"30.9"
"864",2010-05-20,"32.9"
"865",2010-05-21,"32.9"
"866",2010-05-24,"32.95"
"867",2010-05-25,"32.75"
"868",2010-05-26,"32.45"
"869",2010-05-27,"31.3"
"870",2010-05-28,"31.45"
"871",2010-06-01,"31.9"
"872",2010-06-02,"31.25"
"873",2010-06-03,"30.75"
"874",2010-06-04,"31.7"
"875",2010-06-07,"31.95"
"876",2010-06-08,"31.6"
"877",2010-06-09,"31.75"
